,CostPerTRansaction,Difficulty,EstimatedTransactionVolume,HashRate,MiningOperationMargin,MinerRevenue,MarketCapitalization,TransactionsPerDay,UniqueAddress,NumberOfTransactions,TotalNumberOfTransactions,Mined,ExchangeTradeVolume
2017-12-31,100.38379399799999,1873105475220.0,3942726332.1,13687548.998,,33640243.617,221657719331.0,42136.0,815099.0,344407.0,287525242.0,16772462.5,1728481566.87
2017-12-30,117.853617301,1873105475220.0,3682930089.23,15363575.406,,40531227.59,245524297888.0,52306.0,838925.0,353824.0,287180835.0,16770625.0,1274049463.72
2017-12-29,124.84578683,1873105475220.0,3618298008.33,13873774.1545,,37008426.9192,241141682464.0,48384.0,741488.0,305053.0,286827011.0,16768562.5,1883494461.43
2017-12-28,138.58297579,1873105475220.0,4694566031.24,14525562.202,,41529952.92,261381479588.00006,46058.0,749191.0,307642.0,286521958.0,16766700.0,1619268857.17
2017-12-27,161.686070685,1873105475220.0,3172612010.67,13221986.107,,38893686.4983,268220045546.0,45559.0,605853.0,247440.0,286214316.0,16764750.0,1745062014.35
2017-12-26,146.595142312,1873105475220.0,2519602087.62,12570198.0594,,32706729.1342,236676918976.0,42867.0,565074.0,228926.0,285966876.0,16762975.0,1134112808.24
2017-12-25,138.787679677,1873105475220.0,2547688081.56,14153111.8891,,37634874.15,233806132563.0,49434.0,652209.0,279523.0,285737950.0,16761287.5,1798168177.65
2017-12-24,139.698417703,1873105475220.0,2465336231.04,12942648.3723,,41833672.6492,257428577373.0,40957.0,729637.0,308211.0,285458427.0,16759387.5,1967536506.4
2017-12-23,137.022384454,1873105475220.0,4421187412.93,14432449.6238,,51049170.6725,254564539479.00006,43222.0,890731.0,380648.0,285150216.0,16757650.0,5352015515.54
2017-12-22,132.919815946,1873105475220.0,3660301618.01,12290860.3248,,43552942.14,268887463901.0,43505.0,840739.0,335482.0,284769568.0,16755712.5,1989091729.43
2017-12-21,113.03450863,1873105475220.0,5152140336.23,12663310.6376,,40786861.3917,268505157145.0,54677.0,853863.0,370277.0,284434086.0,16754062.5,2752775707.11
2017-12-20,113.021630769,1873105475220.0,3771403823.8,13035760.9505,,41629001.0817,297138524343.0,54852.0,887697.0,378622.0,284063809.0,16752362.5,2215330000.93
2017-12-19,137.660691061,1718045833480.0,4873481581.5,16946489.2357,,52600190.3933,317622713304.0,63495.0,922523.0,394239.0,283685187.0,16750612.5,2021140821.09
2017-12-18,140.175358475,1590896927260.0,5065451796.19,14630524.3133,,53191582.1375,323071829482.0,66631.0,877464.0,391910.0,283290948.0,16748337.5,1641066517.69
2017-12-17,143.019791462,1590896927260.0,3581766251.64,13523349.5004,,50569835.225,326525438567.0,67827.0,819304.0,364222.0,282899038.0,16746025.0,1636509991.67
2017-12-16,118.50987931200001,1590896927260.0,4213976777.53,13365181.67,,46748982.95,297570694261.0,70019.0,942513.0,405676.0,282534816.0,16743887.5,2066395216.58
2017-12-15,100.52356502,1590896927260.0,3587876010.83,14630524.3133,,47709970.56600001,279234257113.0,74490.0,1072861.0,490644.0,282129140.0,16741775.0,610207126.6880001
2017-12-14,115.96596614299999,1590896927260.0,4658395921.13,14709608.2285,,47718952.9667,281363023503.0,88936.0,958476.0,424579.0,281638496.0,16739462.5,2027550684.5
2017-12-13,115.242228079,1590896927260.0,5760245259.92,12337090.7723,,41532449.5733,289157370724.0,74175.0,867771.0,372977.0,281213917.0,16737137.5,1992977378.0
2017-12-12,119.19715208,1590896927260.0,4271582103.7,13523349.5004,,42517108.925,280517165314.0,81608.0,867654.0,368598.0,280840940.0,16735187.5,2487997751.02
2017-12-11,109.234849556,1590896927260.0,3572482517.43,12969762.0939,,36118756.345,248817190555.0,92443.0,739391.0,341420.0,280472342.0,16733050.0,2539286892.7
2017-12-10,102.932804102,1590896927260.0,3891389970.16,13760601.246,,40234510.3422,253354758199.00006,103296.0,877574.0,403399.0,280130922.0,16731000.0,2195860926.73
2017-12-09,107.720093472,1590896927260.0,4799300874.74,12337090.7723,,40290718.09,267785606695.0,72179.0,902011.0,385092.0,279727523.0,16728825.0,3800432531.58
2017-12-08,99.6769288126,1590896927260.0,5615762340.67,11941671.1962,,35850533.4458,276026211047.0,40456.0,869098.0,372345.0,279342431.0,16726862.5,4548758961.59
2017-12-07,79.5867241545,1407975304730.0,3627399597.02,14867776.0589,,34001400.78,226472551976.0,68654.0,978251.0,443587.0,278970086.0,16724975.0,1982715220.45
2017-12-06,71.5758474159,1347001430560.0,2667850402.16,11918845.1662,,28080616.4,198638586221.0,82967.0,891235.0,405709.0,278526499.0,16722625.0,999891969.541
2017-12-05,71.9521984489,1347001430560.0,2601197062.2,12119724.5791,,27786214.755,193702991532.0,95492.0,885109.0,400686.0,278120790.0,16720400.0,1283672891.4
2017-12-04,76.6365703542,1347001430560.0,2019481499.03,11784925.5576,,26076363.222,189460332832.0,82178.0,762992.0,353044.0,277720104.0,16718137.5,592011274.216
2017-12-03,74.7285593446,1347001430560.0,1985357942.79,10780528.492999999,,23388265.6042,185068301099.0,66294.0,683882.0,326354.0,277367060.0,16715937.5,965994254.3560001
2017-12-02,66.8086835324,1347001430560.0,2679696382.88,12253644.1877,,26605722.884,181912888875.0,98564.0,869274.0,412908.0,277040706.0,16713925.0,1589331512.94
2017-12-01,62.252095403199995,1347001430560.0,3480444824.09,11182287.3189,,22988871.266,169579202442.0,101161.0,851419.0,384386.0,276627798.0,16711637.5,2130663923.37
2017-11-30,60.885641843900004,1347001430560.0,3966055569.86,11584046.1447,,23310275.2025,165079130752.0,75102.0,903004.0,398090.0,276243412.0,16709550.0,3006736495.28
2017-11-29,59.6978909293,1347001430560.0,3250901799.03,10445729.4715,,21029651.1367,166280421453.0,80874.0,816744.0,365977.0,275845322.0,16707387.5,824886242.4419999
2017-11-28,60.5126450816,1347001430560.0,3413320841.86,11383166.7318,,22128557.8289,162348370564.0,77678.0,829650.0,379256.0,275479345.0,16705437.5,1100089826.5
2017-11-27,59.24361808810001,1347001430560.0,2264912543.13,10244850.0586,,18860738.1297,155075955186.0,70565.0,712606.0,329677.0,275100089.0,16703312.5,183816238.479
2017-11-26,55.4902574297,1347001430560.0,2368622335.77,10445729.4715,,18041747.8565,145425891724.0,75988.0,697525.0,336689.0,274770412.0,16701400.0,677327101.077
2017-11-25,56.5664763328,1361966821650.0,2691426205.27,9977010.84138,,16712356.6142,137786800129.0,62870.0,698358.0,305735.0,274433723.0,16699450.0,644675714.794
2017-11-24,51.558542697700005,1364422081120.0,2455560232.76,10648648.957999999,,17540614.875,136067805658.0,87303.0,747161.0,352207.0,274127988.0,16697587.5,425395614.83599997
2017-11-23,56.1419268246,1364422081120.0,1730604252.11,8342572.113589999,,13902700.8525,138037428086.0,52308.0,673818.0,256709.0,273775781.0,16695312.5,494283581.323
2017-11-22,53.7071652192,1364422081120.0,2546719238.29,11733861.5907,,19226652.9,134548487744.99997,79792.0,753813.0,371091.0,273519072.0,16693775.0,1004515766.65
2017-11-21,61.79390914020001,1364422081120.0,2394321375.2,11869513.1697,,20065228.0629,137799223020.0,79580.0,734768.0,336204.0,273147981.0,16691612.5,546752953.457
2017-11-20,67.949445681,1364422081120.0,1610358777.87,10852126.3266,,17376609.3247,133643141972.0,65790.0,603429.0,264855.0,272811777.0,16689425.0,541743546.81
2017-11-19,57.428984045,1364422081120.0,1971800219.26,9224307.37762,,15016726.6764,130447943861.0,71800.0,614839.0,270874.0,272546922.0,16687425.0,541082170.875
2017-11-18,63.202489549700005,1364422081120.0,2803405660.01,11326906.8534,,18692415.9222,129929811149.0,67726.0,684253.0,306617.0,272276048.0,16685725.0,1009820547.55
2017-11-17,60.4927492189,1364422081120.0,2351529593.37,10309520.0103,,18216836.5617,130383139250.0,75780.0,677301.0,310396.0,271969431.0,16683637.5,1167106378.18
2017-11-16,56.8051093932,1364422081120.0,2324329725.36,10309520.0103,,17742474.7056,121800537300.0,81718.0,709142.0,321788.0,271659035.0,16681737.5,925948609.9530001
2017-11-15,54.037814894499995,1364422081120.0,1833276923.3,8681701.06129,,14299314.2248,110677604468.99997,62542.0,604054.0,271995.0,271337247.0,16679837.5,597502689.367
2017-11-14,53.651180448999995,1364422081120.0,2115296495.82,9495610.53579,,16126660.1871,109246250480.0,61688.0,694828.0,309299.0,271065252.0,16678237.5,1259093767.51
2017-11-13,48.677688504399995,1364422081120.0,1844282044.77,5426063.16331,,8791671.835169999,95327831900.7,33412.0,467890.0,185966.0,270755953.0,16676487.5,1601736904.28
2017-11-12,43.0564207214,1364422081120.0,1344145630.42,5426063.16331,,8125360.76957,106103642871.0,41910.0,455431.0,194634.0,270569987.0,16675487.5,805734191.04
2017-11-11,45.0021982947,1423367213140.0,1944419256.12,8139094.744960001,,11846298.4095,112042515456.99997,50788.0,619943.0,271745.0,270375353.0,16674487.5,1128392930.68
2017-11-10,47.69137156359999,1452839779140.0,2267000254.33,11049821.7439,,15722628.4023,119345862426.0,80847.0,727945.0,341281.0,270103608.0,16672987.5,528018381.566
2017-11-09,51.833129883999995,1452839779140.0,1888939271.11,10399832.2296,,15069064.604,123630662497.00003,63818.0,646100.0,301346.0,269762327.0,16671075.0,1261823617.31
2017-11-08,47.4193365384,1452839779140.0,1826009240.7,11266484.9154,,15347363.3329,118220619187.0,87384.0,714349.0,335636.0,269460981.0,16669275.0,533993339.48
2017-11-07,49.068809738,1452839779140.0,1568492020.04,9605400.60094,,12842419.1875,116489128917.0,69333.0,608650.0,271029.0,269125345.0,16667325.0,832822399.364
2017-11-06,57.443343602,1452839779140.0,1309726635.21,10183169.0581,,13953618.8916,122942798361.0,57157.0,555458.0,251728.0,268854316.0,16665662.5,568573468.153
2017-11-05,48.001722370299994,1452839779140.0,1424364752.55,9388737.42949,,13655329.5294,123938478075.0,78108.0,588058.0,294121.0,268602588.0,16663900.0,563573963.149
2017-11-04,45.615460847200005,1452839779140.0,1672135010.09,8594305.80084,,12261316.1222,119930391013.0,58368.0,670928.0,277598.0,268308467.0,16662275.0,374814688.995
2017-11-03,44.555529863000004,1452839779140.0,2392765593.6,10833158.5725,,14715617.8482,117758780932.0,75205.0,704944.0,341474.0,268030869.0,16660787.5,1143999865.2
2017-11-02,43.6010061531,1452839779140.0,1269855999.92,7872095.229339999,,10194586.5722,111032844956.00003,69431.0,733878.0,241788.0,267689395.0,16658325.0,630017228.472
2017-11-01,45.0462384159,1452839779140.0,1589432236.0,9966505.88669,,12093705.3005,106415422967.0,55498.0,611373.0,277535.0,267447607.0,16656962.5,454449998.266
2017-10-31,40.5882022845,1452839779140.0,1681454664.16,10616495.401,,12373554.1068,101694785279.0,79024.0,672642.0,316077.0,267170072.0,16655237.5,144588378.864
2017-10-30,40.6128197665,1452839779140.0,1306645347.28,11122042.8011,,13055675.5564,102508904909.0,76653.0,666706.0,334025.0,266853995.0,16653400.0,572711007.534
2017-10-29,34.5246617621,1452839779140.0,645113300.55,6138789.85775,,6888711.11288,96190524845.5,47173.0,440621.0,207066.0,266519970.0,16651475.0,278764450.64
2017-10-28,34.3194964635,1452839779140.0,952470634.548,7510989.943589999,,8162322.04643,96114589130.8,45580.0,552374.0,246692.0,266312904.0,16650412.5,402366481.797
2017-10-27,52.3777740046,1233777273050.0,1970506447.29,12999790.287,,13483500.6973,98115524477.2,57861.0,555497.0,265827.0,266066212.0,16649112.5,450583865.77699995
2017-10-26,44.1194898659,1196792694100.0,2136570417.62,11006184.1902,,13473857.9505,94381426739.3,82193.0,636240.0,315415.0,265800385.0,16646862.5,446193087.806
2017-10-25,36.2693045501,1196792694100.0,2102862590.16,9935312.2149,,12165126.4504,91642025553.7,80143.0,716443.0,347220.0,265484970.0,16644550.0,628021830.344
2017-10-24,43.186189261,1196792694100.0,2396482266.96,10173283.765,,13224117.7399,97792438828.0,69986.0,640545.0,316096.0,265137750.0,16642462.5,633277065.085
2017-10-23,50.2925125854,1196792694100.0,1006861960.46,10827705.5276,,14108349.1689,99562135447.0,59568.0,573796.0,289131.0,264821654.0,16640325.0,469066735.292
2017-10-22,40.1079314594,1196792694100.0,929448820.609,9102411.7897,,12037733.1808,100167245085.99997,74716.0,606416.0,312257.0,264532523.0,16638050.0,555571195.712
2017-10-21,45.9255307159,1196792694100.0,1118742453.83,10649226.8651,,13875336.5587,99475116074.0,60366.0,644654.0,312409.0,264220266.0,16636137.5,583507046.857
2017-10-20,38.771649651,1196792694100.0,1448451291.66,10589733.9776,,13368296.589000002,95272882875.6,88436.0,692404.0,356985.0,263907857.0,16633900.0,376178013.951
2017-10-19,34.9973671027,1196792694100.0,1395865356.31,8983426.01467,,11106217.6403,92242198388.0,77708.0,646477.0,329579.0,263550872.0,16631675.0,627801313.918
2017-10-18,37.8532245284,1196792694100.0,1111146061.46,9756833.55236,,12204886.7833,93188555403.2,79307.0,670954.0,334438.0,263221293.0,16629787.5,322503478.12
2017-10-17,42.978889887200005,1196792694100.0,1149273838.93,10351762.4275,,13050105.4053,94964431959.4,79133.0,643456.0,314725.0,262886855.0,16627737.5,322723336.557
2017-10-16,51.8009869733,1182954806240.0,868580434.843,11601113.0653,,14217107.1208,93889733071.1,77340.0,578160.0,283473.0,262572130.0,16625562.5,490476846.895
2017-10-15,38.96442653,1123863285130.0,1023554358.7,7877324.11724,,11022592.0874,95407407494.0,70631.0,594481.0,293140.0,262288657.0,16623125.0,328701504.66400003
2017-10-14,35.5848902756,1123863285130.0,1448422309.53,7597986.38258,,10610179.1226,92478045824.4,71336.0,660223.0,309819.0,261995517.0,16621362.5,953598649.483
2017-10-13,37.9074255902,1123863285130.0,1107300179.99,8547734.680410001,,10754101.415,88501874725.4,67572.0,588009.0,293164.0,261685698.0,16619662.5,680358364.327
2017-10-12,31.0743511493,1123863285130.0,837665469.625,7765589.02337,,8773873.83822,80089009599.0,72162.0,604454.0,292459.0,261392534.0,16617750.0,296445764.423
2017-10-11,34.1946598396,1123863285130.0,1174146928.61,8938807.508919999,,10009312.04,79462424258.5,76375.0,613363.0,303101.0,261100075.0,16616012.5,347920434.56
2017-10-10,34.7847981065,1123863285130.0,1118783648.0,8994675.05585,,9983563.75292,79381217030.7,71130.0,585027.0,296946.0,260796974.0,16614012.5,397258570.2
2017-10-09,46.0796937288,1123863285130.0,676195487.48,10167893.5414,,10645075.6832,76453090033.9,55380.0,496285.0,238385.0,260500028.0,16612000.0,282133882.842
2017-10-08,39.4270133655,1123863285130.0,553329639.8230001,8827072.41506,,8787392.86667,72687340130.6,56453.0,505784.0,231226.0,260261643.0,16609725.0,89524651.8704
2017-10-07,32.7264941289,1123863285130.0,714231923.3019999,8882939.961989999,,8954115.66833,72170693759.2,73371.0,609682.0,283699.0,260030417.0,16607750.0,205812106.352
2017-10-06,27.357210167399998,1123863285130.0,814413222.018,6983443.366339999,,7204663.746,72049945834.6,72239.0,552622.0,273243.0,259746718.0,16605762.5,87904264.4154
2017-10-05,32.878150536,1123863285130.0,591746166.815,7486251.28872,,7436308.0,70155650735.0,51710.0,496067.0,232826.0,259473475.0,16604200.0,204003764.23400003
2017-10-04,37.130902820799996,1123863285130.0,691406024.482,10223761.0883,,10134350.2293,71279730159.2,74707.0,591541.0,282132.0,259240649.0,16602525.0,256471830.908
2017-10-03,30.566308550100004,1123590453770.0,848062737.1769999,8380132.03961,,8729898.6625,72823312134.9,67362.0,606137.0,295002.0,258958517.0,16600237.5,250398347.646
2017-10-02,37.3445721083,1103400932960.0,499781337.71800005,7130546.525339999,,7369621.81367,72380860562.8,54545.0,416589.0,203653.0,258663515.0,16598362.5,171779832.268
2017-10-01,37.2313846705,1103400932960.0,663214577.875,7569349.388439999,,7690943.39377,71952969917.5,47963.0,467807.0,212678.0,258459862.0,16596737.5,222088521.67200002
2017-09-30,36.718495342800004,1103400932960.0,729473582.8280001,9269710.48294,,9047637.34333,69592424013.0,64970.0,569237.0,254438.0,258247184.0,16595012.5,289284083.41
2017-09-29,35.7345020346,1103400932960.0,841302338.5630001,9708513.34604,,9528010.17087,69723184107.7,70585.0,561792.0,275976.0,257992746.0,16592900.0,275531143.16
2017-09-28,32.273311699699995,1103400932960.0,721892560.1760001,8063002.60942,,8033183.85064,69723276430.1,64731.0,548154.0,257961.0,257716770.0,16590687.5,357673848.69
2017-09-27,27.8104180967,1103400932960.0,774208152.991,7569349.388439999,,7065925.44168,64867502636.0,70603.0,544621.0,263648.0,257458809.0,16588850.0,175299977.813
2017-09-26,29.749202245,1103400932960.0,1013757769.87,6856294.7359,,6522957.2475,65395652604.4,56222.0,505248.0,226603.0,257195161.0,16587125.0,284073950.939
2017-09-25,37.8979248613,1103400932960.0,359612295.379,7953301.89365,,6815446.316330001,61417012140.6,44381.0,383448.0,185277.0,256968558.0,16585562.5,138592392.429
2017-09-24,40.2847673161,1103400932960.0,498447359.008,9105159.40928,,7983281.9066,62626656252.9,49957.0,427804.0,203861.0,256783281.0,16583750.0,179361985.991
2017-09-23,29.639284058,1103400932960.0,723462621.65,7624199.74632,,6520223.32087,60315885095.8,54882.0,515183.0,227615.0,256579420.0,16581675.0,317303697.725
2017-09-22,33.4896302218,1103400932960.0,688978348.872,9653662.98815,,8287404.38525,60664303198.5,67667.0,533108.0,255257.0,256351805.0,16579937.5,385065464.59800005
2017-09-21,27.148504160999998,1103400932960.0,736406709.825,6417491.87281,,6147321.55583,65938973200.1,62846.0,480582.0,235723.0,256096548.0,16577737.5,229919029.848
2017-09-20,29.6010503572,1103400932960.0,857981325.781,8556655.83041,,8091884.16,65367103852.0,77104.0,578178.0,282917.0,255860825.0,16576275.0,349157038.323
2017-09-19,32.937428097899996,1052185622750.0,838578661.709,6965995.45168,,6960684.991669999,67843960761.3,50564.0,481944.0,218204.0,255577908.0,16574325.0,425335356.126
2017-09-18,43.573459013900006,922724699725.0,571971943.162,8072925.27664,,8368699.789969999,62082482021.2,50502.0,433778.0,197683.0,255359704.0,16572737.5,249840870.738
2017-09-17,36.8093236343,922724699725.0,753316071.8130001,7751843.021319999,,8161423.06774,62365306431.8,56143.0,486762.0,228257.0,255162021.0,16570537.5,474370445.674
2017-09-16,29.2403118704,922724699725.0,1503345854.33,8256400.8511,,8227898.31767,62533631277.0,59745.0,637364.0,292079.0,254933764.0,16568425.0,1267434715.97
2017-09-15,28.837976510300003,922724699725.0,889710944.009,7981187.4894,,7489085.28,54993571515.2,59137.0,552954.0,268068.0,254641685.0,16566175.0,736178849.381
2017-09-14,37.7402626239,922724699725.0,1003125422.23,8715089.78728,,9617966.63547,65614497261.1,61876.0,543777.0,263320.0,254373617.0,16564000.0,541722553.543
2017-09-13,41.146564293400004,922724699725.0,906438524.0810001,8623352.00004,,10193192.4659,69874102306.5,63428.0,549109.0,256230.0,254110297.0,16561625.0,311636501.265
2017-09-12,39.1261242033,922724699725.0,848892503.36,7981187.4894,,9592187.25763,70345290810.7,66927.0,537474.0,253492.0,253854067.0,16559275.0,250115590.43
